episode,reward,success,collision,steps,epsilon,final_distance
86,-48.857366027831965,0,0,300,0.6465587967553006,4.916841506958008
87,-46.723257780871094,0,0,300,0.6433260027715241,5.741013526916504
88,-68.77070574840035,0,0,273,0.6401093727576664,6.302875518798828
89,-65.08193469127146,0,0,300,0.6369088258938781,4.643182754516602
90,-74.64125147899115,0,0,300,0.6337242817644086,4.743011951446533
91,-52.343242950439404,0,0,300,0.6305556603555866,5.005810737609863
92,-59.902623825073185,0,0,259,0.6274028820538087,5.8056559562683105
93,-43.63861514171096,0,0,182,0.6242658676435396,5.279852867126465
94,-86.73427187999212,0,0,280,0.6211445383053219,5.776267051696777
95,-46.84702270507798,0,0,300,0.6180388156137953,5.416755676269531
96,-64.48425639232127,0,0,292,0.6149486215357263,5.711263179779053
97,-93.20830149730162,0,0,300,0.6118738784280476,4.99977445602417
98,-49.38816989024605,0,0,300,0.6088145090359074,4.374741554260254
99,-48.533978958129886,0,0,191,0.6057704364907278,5.378494739532471
100,-44.081274061998975,0,0,300,0.6027415843082742,5.448017597198486
101,-52.04268115123238,0,0,300,0.5997278763867329,5.588369369506836
102,-64.4472918995234,0,0,259,0.5967292370047992,5.90952205657959
103,-80.8869477844238,0,0,250,0.5937455908197752,5.056736946105957
104,-66.33637202342476,0,0,299,0.5907768628656763,4.861792087554932
105,-143.26659805297842,0,0,300,0.5878229785513479,4.736649513244629
106,-63.005243025622015,0,0,300,0.5848838636585911,4.946509838104248
107,-146.47628780365056,0,0,300,0.5819594443402982,3.9415719509124756
108,-40.75430213928218,0,0,300,0.5790496471185967,5.846075534820557
109,-76.48913630565124,0,0,300,0.5761543988830038,5.222483158111572
110,-52.92824771007023,0,0,300,0.5732736268885887,5.349761009216309
111,-63.87453333934276,0,0,300,0.5704072587541458,5.298832416534424
112,-27.226404372057647,0,0,300,0.567555222460375,3.4443001747131348
113,-142.6154732513426,0,0,297,0.5647174463480732,4.908868312835693
114,-84.95291236877426,0,0,300,0.5618938591163328,4.6657280921936035
115,-52.22800041198726,0,0,300,0.5590843898207511,5.867000102996826
116,-178.59862075805665,0,1,177,0.5562889678716474,4.49715518951416
117,-84.80025874217478,0,0,260,0.5535075230322891,4.857763767242432
118,-60.108779678344675,0,0,292,0.5507399854171277,5.462194919586182
119,-59.694987258911084,0,0,284,0.547986285490042,5.496246814727783
120,-42.5263401794433,0,0,300,0.5452463540625918,5.21158504486084
121,-56.0226766498896,0,0,300,0.5425201222922789,5.268368244171143
122,-67.81807296752928,0,0,253,0.5398075216808175,5.034518241882324
123,-90.01796855052433,0,0,300,0.5371084840724134,5.467191219329834
124,-114.10523559570296,0,0,296,0.5344229416520513,4.896308898925781
125,-165.0834664448116,0,0,300,0.531750826943791,4.728565692901611
126,-164.15218073924518,0,0,295,0.5290920728090721,4.95574426651001
127,-44.91386291503903,0,0,300,0.5264466124450268,3.4859657287597656
128,-100.07420306285344,0,0,266,0.5238143793828016,4.816249847412109
129,-152.81465065002442,0,1,131,0.5211953074858876,4.4861626625061035
130,-95.3983830555292,0,0,300,0.5185893309484582,5.057294845581055
131,-46.05989764293157,0,0,300,0.5159963842937159,5.017673492431641
132,-98.04030955394234,0,0,263,0.5134164023722473,4.662776470184326
133,-77.10111300548041,0,0,300,0.510849320360386,4.730477333068848
134,-42.99548113902536,0,0,300,0.5082950737585841,4.714069366455078
135,-57.62121695598093,0,0,300,0.5057535983897912,3.4805033206939697
136,-90.06623911937199,0,0,300,0.5032248303978422,4.201758861541748
137,-120.47745174407927,0,0,300,0.500708706245853,2.5718629360198975
138,-151.9060052784297,0,0,300,0.4982051627146237,4.751700401306152
139,-70.93030189514147,0,0,300,0.49571413690105054,3.4225754737854004
140,-95.05305796702824,0,0,280,0.4932355662165453,4.9959635734558105
141,-207.63802047729484,0,1,250,0.4907693883854626,4.0445051193237305
142,-152.86557029724233,0,0,300,0.4883155414435353,3.4063925743103027
143,-51.24401176452636,0,0,300,0.4858739637363176,2.278502941131592
144,-251.2810035705566,0,1,146,0.483444593917636,4.04525089263916
145,-56.588790160021425,0,0,300,0.4810273709480478,4.024896621704102
146,-50.53040820201367,0,0,300,0.47862223409330756,3.3028011322021484
147,-96.38786555369818,0,0,300,0.47622912292284103,4.779665470123291
148,-113.48081809997537,0,0,300,0.4738479773082268,3.8527045249938965
149,-58.06436260223389,0,0,300,0.47147873742168567,2.9335906505584717
150,-51.96815811157228,0,0,300,0.46912134373457726,3.6520395278930664
